feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
0.5830538,0.7309716,0.8397507,0.47137234,0.7794944,0.46687526,0.617991,0.7458458,0.41145912,0.49195862,0.5683768,0.43055546,0.2903253,0.5468779
0.7676851,0.6876896,0.5074203,0.21575022,0.5655118,0.636309,0.5886109,0.63701725,0.33229625,0.3414043,0.42977744,0.58495635,0.7678586,0.5788808
0.64929503,0.7197253,0.42328036,0.51874363,0.67047584,0.83415014,0.37069014,0.48572946,0.5357201,0.53267956,0.21722093,0.46036628,0.64048606,0.6672572
0.39394814,0.80832124,0.51927316,0.38692576,0.6566938,0.36918828,0.22388643,0.29598966,0.50014514,0.5999995,0.40432787,0.22839661,0.4257992,0.4477424
0.34437382,0.41461933,0.72250485,0.629677,0.5848793,0.7175597,0.09733857,0.28943938,0.7991183,0.64348114,0.34038648,0.33795255,0.45286855,0.5914475
0.35848483,0.23658969,0.6438538,0.3513777,0.5422169,0.3286041,0.36017329,0.57080734,0.34621772,0.4923591,0.8831775,0.38599023,0.17479205,0.2881572
0.6187494,0.71216536,0.25549507,0.6329478,0.27791035,0.38065547,0.5024501,0.34079543,0.44708788,0.36151525,0.13818285,0.77205086,0.5940919,0.60521996
0.26002932,0.54526335,0.757201,0.44331688,0.71303356,0.56425333,0.41937888,0.7301252,0.4422576,0.42904568,0.74454594,0.42059875,0.14778289,0.2199007
0.28615162,0.20838794,0.538164,0.44454843,0.32452974,0.41770124,0.48629135,0.2736453,0.56952083,0.18390445,0.52226436,0.66839373,0.4687074,0.32327265
0.8336841,0.6212453,0.5819294,0.19117144,0.63760364,0.6808211,0.3042565,0.37231964,0.39076236,0.4916953,0.36554688,0.27342817,0.5922518,0.4034418
0.49247918,0.41907844,0.30970302,0.4609405,0.34665573,0.14018802,0.64065385,0.43565512,0.52092767,0.31180227,0.43183365,0.6057845,0.5960981,0.47731608
0.4943428,0.33374882,0.45536247,0.67577404,0.30517417,0.65057385,0.45081148,0.70023644,0.32297382,0.64498293,0.7782343,0.5283922,0.28109974,0.27060786
0.7067078,0.45854396,0.2670599,0.60664356,0.33947423,0.50492334,0.1401444,0.44610387,0.6795411,0.42116037,0.2534629,0.58494127,0.61515856,0.6377389
0.37509423,0.7423591,0.39940906,0.4111797,0.44102222,0.3476268,0.7511562,0.60671383,0.27014047,0.2539788,0.382651,0.61519885,0.50057507,0.23883198
0.3854369,0.3833234,0.30256066,0.39725453,0.33590665,0.5989822,0.6464865,0.3790003,0.38338587,0.71628404,0.5790287,0.6660836,0.7548423,0.57700765
0.108720586,0.26593497,0.76265234,0.661505,0.7525971,0.73291093,0.3379371,0.6722778,0.5585216,0.64348185,0.62016654,0.5123361,0.2679382,0.4738485
0.55179304,0.5995536,0.5713759,0.26185578,0.62995434,0.26692697,0.62660563,0.49636424,0.2717769,0.22905351,0.51764894,0.29949796,0.52809656,0.3300508
0.36054826,0.33472025,0.59680533,0.7055571,0.3930471,0.69159204,0.13742046,0.4664331,0.60508,0.33122635,0.26061022,0.63771844,0.39828536,0.48178536
0.56377566,0.52193487,0.51471627,0.61215186,0.5975937,0.41993958,0.4715874,0.4246347,0.75814795,0.7625761,0.35631415,0.10379253,0.6525944,0.6999191
0.5075495,0.22289516,0.7569101,0.7525323,0.5031916,0.46437156,0.3276972,0.70486397,0.7390481,0.47092393,0.6524377,0.54416597,0.1586327,0.5300634
0.23712471,0.31300125,0.7365215,0.48708293,0.83304584,0.6859696,0.7082924,0.601738,0.30884308,0.66519034,0.8003038,0.20474127,0.23634428,0.19761588
0.5259365,0.37804404,0.62901354,0.47630042,0.7393737,0.4625934,0.80531377,0.68218744,0.38321576,0.53811055,0.8541592,0.26539052,0.19089846,0.20457025
0.35522783,0.8157686,0.41238704,0.41638666,0.5349194,0.46016622,0.72315,0.55978906,0.207274,0.45952293,0.4799521,0.58215994,0.5303012,0.31838372
0.5444291,0.7789762,0.5856478,0.5397,0.5616219,0.68544984,0.7435588,0.57635105,0.2716316,0.25355765,0.32430613,0.5999533,0.66860497,0.64594567
0.5418725,0.6669004,0.5656738,0.44057453,0.5732157,0.4969434,0.6097292,0.44301352,0.5668158,0.20854078,0.36358416,0.57691956,0.58745486,0.5248506
0.2748478,0.58367765,0.36347446,0.4272667,0.48027918,0.701035,0.41599986,0.41313466,0.36733225,0.46637017,0.48712257,0.49981117,0.51914823,0.19859828
0.22987992,0.3054664,0.66052884,0.77382374,0.4639165,0.37049472,0.5887852,0.7026418,0.69075656,0.63618255,0.7124237,0.35331434,0.20796475,0.38441154
0.23704568,0.48506153,0.49870566,0.5186433,0.40157604,0.55275756,0.74667245,0.63294667,0.22794655,0.2222655,0.5537795,0.868961,0.3383585,0.20404482
0.2547173,0.38026577,0.3584258,0.5148548,0.23061173,0.17228216,0.74323773,0.34236327,0.42037874,0.3806669,0.30616188,0.7329758,0.8186564,0.4878017
0.5595934,0.552521,0.45985186,0.4657258,0.5748378,0.60647964,0.18000133,0.3894239,0.47140557,0.5491649,0.5525952,0.35188895,0.27239296,0.3974159
0.31925467,0.6759832,0.5516024,0.5721991,0.6324028,0.16790573,0.57942504,0.5387223,0.490576,0.8499682,0.8133161,0.35185376,0.25233805,0.50978005
0.86079717,0.49425998,0.40420198,0.39403385,0.38507771,0.45429516,0.69366956,0.48836237,0.51473176,0.3762748,0.3419477,0.5698702,0.75254667,0.58014774
0.5119279,0.37275445,0.38334167,0.45682585,0.2652528,0.3913999,0.5327733,0.40037122,0.23890711,0.18148492,0.52844423,0.6488884,0.46321684,0.20659389
0.7134026,0.7758013,0.39201072,0.50699174,0.5747682,0.5556104,0.818589,0.570224,0.16078366,0.42194843,0.60807544,0.42314908,0.48701563,0.4248786
0.14410998,0.30912358,0.5925193,0.7740633,0.5358481,0.5275198,0.18523213,0.28114134,0.6861254,0.40747467,0.46032,0.4723739,0.15384029,0.48043025
0.420284,0.51965475,0.33058944,0.5963741,0.2972249,0.31132203,0.5579071,0.26001918,0.64468896,0.3528175,0.19249831,0.56601024,0.8507148,0.7125045
0.55472475,0.62356067,0.34674695,0.6170555,0.5264442,0.44495863,0.27635914,0.42559308,0.696923,0.7807462,0.45925346,0.12528768,0.4647055,0.5376084
0.6044719,0.4895207,0.7192719,0.6655309,0.42100716,0.4298308,0.6151945,0.5125537,0.6977887,0.238653,0.47255173,0.65178645,0.34996375,0.63035953
0.7780596,0.5509615,0.27964213,0.49318162,0.28773227,0.19051425,0.59866565,0.25893205,0.58639383,0.52049315,0.40329155,0.32026914,0.7240682,0.6193628
0.42577258,0.31622407,0.59517443,0.38345426,0.46671918,0.40483427,0.3319355,0.6243111,0.3546334,0.4803704,0.7681831,0.46124077,0.18364473,0.19031471
0.23988172,0.5790292,0.44196138,0.5779944,0.5391706,0.46638456,0.22356257,0.23972473,0.7331964,0.70994294,0.3303401,0.39563605,0.6263429,0.70313984
0.44137633,0.55701375,0.62304354,0.49065724,0.5564872,0.21679012,0.47313228,0.670285,0.4834526,0.24646483,0.38823608,0.5782503,0.36279947,0.33197448
0.28279942,0.1960905,0.67853844,0.60776025,0.65183306,0.46483392,0.32329866,0.46503526,0.7630756,0.65342396,0.6401086,0.40498802,0.29136017,0.5631088
0.26184806,0.4747067,0.6300335,0.63425016,0.42539006,0.17636903,0.80516016,0.54967594,0.63275343,0.36769688,0.62718457,0.5980171,0.44443336,0.44393966
0.26905203,0.43047714,0.70000243,0.54449403,0.5680735,0.13194261,0.7397144,0.7334501,0.5955985,0.4443478,0.37812546,0.6907622,0.48163068,0.48421058
0.7422473,0.61141664,0.3436453,0.23974314,0.6143012,0.6608844,0.30396476,0.44426876,0.30303746,0.46601567,0.307753,0.31643912,0.6627724,0.35666633
0.52149034,0.61694574,0.5602727,0.3339443,0.72552425,0.7641622,0.5191213,0.44538444,0.26866043,0.58236086,0.6245022,0.16137145,0.5630481,0.4174223
0.418171,0.6926354,0.70243907,0.5771109,0.71553534,0.48906076,0.675195,0.8381175,0.44017115,0.7328672,0.550475,0.41628557,0.35777605,0.4460882
0.43680754,0.7678349,0.27088758,0.4939758,0.49576876,0.48826626,0.45304385,0.37248042,0.37946627,0.4472128,0.14323068,0.62139344,0.75499517,0.56992936
0.5158609,0.6989211,0.38078943,0.43378633,0.59897614,0.6103977,0.68742216,0.41844502,0.2848051,0.34203264,0.46392873,0.6807016,0.54860127,0.3753006
0.37549257,0.26487744,0.842771,0.53364265,0.6703845,0.6558399,0.44029176,0.6684419,0.5797661,0.603426,0.7739297,0.33917597,0.23782836,0.36647075
0.5315018,0.8337947,0.37907904,0.30066723,0.5155398,0.2812939,0.5618427,0.42997843,0.37564754,0.49022165,0.33992007,0.27540872,0.7068422,0.55277085
0.395446,0.5326469,0.4642955,0.37657952,0.5979305,0.45709518,0.24894337,0.16979429,0.7667149,0.49958825,0.29863507,0.23251833,0.70445836,0.4908387
0.44274712,0.30222416,0.4813575,0.511598,0.32499674,0.17275892,0.46995077,0.61727154,0.4983507,0.20443718,0.41307935,0.7232721,0.422931,0.35974655
0.49707654,0.43216807,0.55850977,0.5544605,0.60495275,0.7170626,0.439039,0.3925046,0.5530733,0.8695089,0.7082199,0.26224685,0.6186228,0.61958903
0.32107767,0.768494,0.7983311,0.5205437,0.753125,0.40967092,0.61879253,0.53643894,0.6943793,0.47003096,0.31688872,0.4860684,0.4843239,0.70114964
0.24156633,0.30406776,0.48440033,0.67087495,0.47434592,0.52355593,0.3058065,0.47339126,0.47571996,0.47917518,0.5771551,0.63526654,0.27158082,0.31508547
0.52631617,0.28906325,0.3185084,0.49937147,0.22119136,0.4148476,0.18132627,0.2583481,0.6201505,0.33876356,0.61894274,0.3229546,0.37200856,0.5313748
0.22446282,0.39877582,0.65335864,0.43549383,0.56606805,0.65919554,0.16945279,0.39262706,0.495155,0.3510351,0.6427679,0.36295706,0.25189832,0.23604965
0.5474858,0.6483227,0.89925987,0.35627553,0.76386315,0.5823659,0.69538057,0.85052305,0.25552776,0.41834363,0.7200489,0.49035472,0.35583487,0.38945848
0.5851443,0.42428714,0.37320098,0.37075457,0.33868212,0.3351884,0.3540954,0.57253635,0.5075027,0.37044513,0.46180287,0.58551157,0.62643754,0.668399
0.5563164,0.45779043,0.35836467,0.5098546,0.219816,0.35466293,0.31042892,0.48381427,0.5021237,0.6665075,0.55193925,0.43924186,0.56575584,0.45404541
0.5235745,0.2763068,0.42290947,0.6026958,0.2566066,0.5155561,0.29686588,0.45790437,0.5110055,0.14147615,0.40287095,0.7786441,0.5042064,0.45593598
0.7006446,0.4050025,0.56074417,0.40746573,0.52154076,0.2562718,0.50298655,0.45153192,0.5739577,0.6891159,0.4598823,0.22628017,0.6801051,0.62983173
0.60119754,0.28832722,0.5130497,0.35982457,0.4337519,0.45891735,0.56348777,0.5996743,0.18349521,0.5401838,0.76447475,0.55458033,0.48435396,0.1948156
0.5769229,0.5302899,0.3174266,0.35140118,0.4772012,0.8257468,0.32131788,0.23104401,0.27692297,0.44879323,0.61517036,0.18109863,0.6596247,0.28911966
0.7535447,0.37468523,0.12721927,0.38479483,0.23616162,0.64658046,0.28276688,0.3570269,0.40635896,0.5856412,0.4075736,0.4021705,0.78271425,0.5084816
0.48056343,0.84672976,0.28666836,0.36704868,0.3306474,0.10268328,0.63435256,0.40928528,0.4636679,0.3945011,0.22821167,0.6143801,0.74949634,0.7499694
0.65888417,0.81800747,0.3954657,0.3095218,0.5561149,0.7410996,0.5821612,0.31157827,0.43498266,0.5969658,0.28648102,0.5564064,0.74097735,0.49361503
0.5764824,0.48162797,0.5352625,0.49463558,0.53272974,0.31736317,0.5702014,0.6902443,0.48271874,0.37540805,0.50459015,0.52240926,0.4055162,0.31264865
0.7946675,0.6553056,0.5235958,0.25638172,0.5954288,0.62003696,0.6520766,0.54920614,0.22644289,0.26296687,0.40341222,0.46005538,0.4500662,0.24311806
0.27060348,0.5066105,0.52948713,0.54201496,0.39628872,0.3028199,0.7669872,0.54738104,0.5114849,0.75712264,0.5551318,0.45712268,0.7426734,0.64390093
0.807064,0.32165325,0.2366554,0.41573054,0.37047204,0.7693544,0.4007647,0.33312103,0.32076928,0.3698872,0.4130652,0.399615,0.68792653,0.42923802
0.47566453,0.30614373,0.5424336,0.48976475,0.3384071,0.65995336,0.17597237,0.43082035,0.8576589,0.7082823,0.38137478,0.65320945,0.55857646,0.67062145
0.44318107,0.71031463,0.7593774,0.5788716,0.75269145,0.32244164,0.69346523,0.6279938,0.68870974,0.537509,0.5945693,0.3873332,0.24460527,0.42286128
0.59081507,0.39932272,0.7388026,0.55439174,0.5053018,0.40880334,0.6650063,0.6598472,0.61744153,0.53767484,0.68927085,0.65806246,0.30293617,0.59144264
0.44606912,0.6243084,0.4883656,0.5659802,0.7178894,0.56650704,0.7553949,0.4277925,0.4110024,0.6486521,0.5177534,0.46638718,0.3824121,0.49117994
0.51614344,0.569633,0.6409689,0.56468385,0.6938523,0.61156976,0.622457,0.7300862,0.62919617,0.89054585,0.5581144,0.54541814,0.5745592,0.69452095
0.43246326,0.49748296,0.6314552,0.6413814,0.6774886,0.84334207,0.31835818,0.48953506,0.6433432,0.6283219,0.5699542,0.32861164,0.3033856,0.43386656
0.7133187,0.63763475,0.26951557,0.36668304,0.45354837,0.6084566,0.53073704,0.5280243,0.33641708,0.20288563,0.21198186,0.63711834,0.511125,0.3107666
0.48953283,0.6934894,0.46594578,0.36260843,0.5446565,0.2331436,0.24037585,0.17962669,0.6592947,0.32822824,0.33890516,0.37867677,0.68980205,0.634586
0.46445316,0.34307635,0.76645535,0.6446525,0.6144111,0.6870258,0.3637832,0.71433395,0.60817575,0.47003636,0.6786368,0.69752204,0.10740154,0.42629102
0.29899642,0.38486597,0.5916699,0.73716444,0.43855584,0.40173826,0.37391695,0.3052708,0.7768134,0.7128739,0.6495465,0.21977124,0.3837226,0.5991936
0.7041425,0.53072286,0.76130456,0.4792813,0.651574,0.51223755,0.7545878,0.7821621,0.5828876,0.5334064,0.72123325,0.5274934,0.3345849,0.7051192
0.28744,0.32870835,0.7637758,0.4422077,0.78846943,0.64834607,0.4836659,0.5454327,0.488514,0.56223214,0.7538586,0.19676057,0.2701393,0.2616517
0.43999514,0.47312522,0.7241832,0.60999703,0.70401794,0.6017037,0.18650211,0.35799125,0.7937668,0.56959903,0.4499956,0.20116673,0.3315806,0.67957896
0.7591679,0.4130681,0.35641524,0.49075285,0.3733516,0.5873345,0.5573273,0.41209054,0.39406285,0.3372879,0.5342762,0.49995556,0.43614247,0.34566286
0.15707235,0.40676835,0.6981131,0.70588756,0.5930364,0.3165928,0.5086776,0.77757776,0.55851114,0.47756523,0.5237305,0.7690619,0.262985,0.42773935
0.7854105,0.90048426,0.33036402,0.57299626,0.6458957,0.44766754,0.23176323,0.35456344,0.7382416,0.6440781,0.2288466,0.20745273,0.749753,0.8722564
0.6570013,0.645648,0.19928972,0.3610198,0.4004002,0.54869974,0.58204615,0.36386597,0.27774292,0.37677532,0.38222492,0.52063406,0.73284805,0.34645656
0.51192117,0.12874325,0.7757151,0.6266979,0.4604772,0.70563847,0.40173483,0.69380575,0.6290003,0.69756836,0.8611404,0.5353906,0.23561592,0.49631605
0.44508144,0.19589603,0.42077047,0.63941395,0.38624397,0.5123914,0.47937953,0.44301078,0.6655427,0.43154326,0.53471327,0.59766006,0.6008847,0.56862956
0.52381784,0.2841611,0.47860274,0.24905077,0.43697947,0.46026492,0.61018145,0.6127252,0.162193,0.41336194,0.7027585,0.67329955,0.47214532,0.18293576
0.4392021,0.6406442,0.750186,0.3633669,0.7492656,0.5557557,0.37845555,0.5904683,0.43906134,0.33725908,0.55514693,0.41861948,0.20261535,0.3031887
0.45954075,0.504607,0.4592873,0.23721948,0.44385803,0.48681647,0.22993939,0.18650764,0.50906134,0.37045082,0.29504782,0.5132587,0.7530662,0.5503864
0.33105212,0.7003494,0.6795455,0.2939572,0.72526515,0.5187198,0.58408356,0.6921637,0.2871851,0.82000864,0.54548794,0.17660263,0.6059249,0.56580615
0.42895213,0.4039948,0.824774,0.5836959,0.6495619,0.5173371,0.6591679,0.8578689,0.55797935,0.62022126,0.7126442,0.8192843,0.30323327,0.61504996
0.46651727,0.8331223,0.39079958,0.45273876,0.6343248,0.49131683,0.3075756,0.2222449,0.634457,0.7764792,0.33110687,0.1350343,0.6177594,0.7183039
0.53177094,0.55785984,0.7940221,0.44933277,0.7318808,0.6441254,0.26614803,0.68408024,0.6552839,0.7009972,0.73046786,0.19663054,0.21155827,0.60547096
0.63621247,0.3592558,0.4868097,0.55831575,0.48817354,0.47950244,0.10577291,0.37407357,0.88025063,0.73691666,0.4254296,0.42832068,0.5294282,0.6962172
0.52415156,0.39131153,0.2510678,0.73477376,0.28244957,0.6150323,0.3903419,0.3500483,0.7171697,0.72288114,0.5132234,0.56549937,0.5582006,0.58951545
0.50632,0.565961,0.7687851,0.44272667,0.7697475,0.6788651,0.42193604,0.5398314,0.5818121,0.5251095,0.45444554,0.2239523,0.44474247,0.5322281
0.70874465,0.9350327,0.39216557,0.6039847,0.65683687,0.67169034,0.6334373,0.33411813,0.65953255,0.594715,0.25734553,0.32547623,0.71608925,0.8097231
0.19960487,0.46204764,0.5006265,0.66070235,0.3188896,0.1661399,0.7759204,0.4575928,0.6771227,0.53921914,0.49452138,0.6026434,0.55459094,0.5448878
0.6347103,0.5949811,0.25804666,0.27809557,0.48843753,0.35314763,0.8202061,0.53942597,0.25879228,0.5383128,0.6214205,0.3536149,0.7142991,0.38480487
0.44015202,0.22645542,0.58720756,0.41103235,0.4926474,0.51746607,0.74163014,0.68111634,0.23125347,0.20809813,0.74613696,0.63790315,0.30314368,0.2860157
0.53943074,0.57706296,0.5377408,0.23767295,0.5579837,0.27331266,0.792908,0.6364451,0.19223404,0.45566428,0.69611484,0.34684289,0.74499965,0.34420353
0.4740681,0.24780017,0.75579476,0.45323932,0.6108811,0.7510276,0.6195868,0.71487945,0.4261504,0.3607959,0.69971454,0.6741239,0.2870474,0.25363696
0.27142534,0.31124339,0.5968782,0.48071787,0.45807227,0.5487757,0.5977323,0.37929434,0.481812,0.5497548,0.579314,0.64669424,0.5467298,0.37500823
0.7380676,0.46722195,0.5120611,0.5664687,0.43526828,0.51375353,0.6833216,0.61213386,0.5003259,0.6512451,0.69694114,0.3266325,0.46182704,0.39839342
0.5398582,0.2723641,0.33350733,0.53529036,0.2688653,0.43554288,0.11986404,0.3777854,0.4508964,0.4672779,0.684692,0.34102258,0.40283465,0.3205254
0.42026615,0.40565208,0.3479118,0.51476413,0.2715336,0.12933756,0.40509108,0.21883859,0.6335203,0.3443834,0.38885063,0.5260565,0.6865308,0.58172154
0.5243281,0.7987876,0.35851714,0.3665578,0.543731,0.36256987,0.81190795,0.74210715,0.17843613,0.54096735,0.6421106,0.40108028,0.3668341,0.27368474
0.5131043,0.58594394,0.62583566,0.33086026,0.61164755,0.16199526,0.68281186,0.72399986,0.44807774,0.4834546,0.63146436,0.5439645,0.40107962,0.34160408
0.6424936,0.7877558,0.21752137,0.6275774,0.43865114,0.70361567,0.6226475,0.5355642,0.48889944,0.7484969,0.49297765,0.56737196,0.586186,0.69010115
0.46405134,0.59849536,0.6755202,0.5594934,0.603021,0.49140677,0.42411885,0.39386904,0.8048338,0.76201904,0.46809095,0.30158406,0.5812486,0.7526171
0.45907092,0.491476,0.71546906,0.67605525,0.65090114,0.6657105,0.73278636,0.5062505,0.6250497,0.24228501,0.6815676,0.4472247,0.21404944,0.21318369
0.74167883,0.59505606,0.5639693,0.42926675,0.5295447,0.5915028,0.48374322,0.5038992,0.7049698,0.5561666,0.21994519,0.5051538,0.68841934,0.8193524
0.6876711,0.48644206,0.35910827,0.55749387,0.24215852,0.2559221,0.719106,0.5661266,0.46023807,0.30292037,0.2326813,0.87758845,0.6664984,0.5953216
0.4591401,0.5063765,0.426801,0.29880565,0.53165925,0.25505668,0.7199742,0.625559,0.21937689,0.47344017,0.6626757,0.46358228,0.5560764,0.3059004
0.28379834,0.5635469,0.7721372,0.68882644,0.5289942,0.71549404,0.45465758,0.5687001,0.6124557,0.3430195,0.5397825,0.6796037,0.2260098,0.3466599
0.5935178,0.50584173,0.28940928,0.4830892,0.3874417,0.7657491,0.23879136,0.38150993,0.6321528,0.8466553,0.4512172,0.28914353,0.7600305,0.7099353
0.71319133,0.29714274,0.47989622,0.49146703,0.51970226,0.6205836,0.5740566,0.45793003,0.51292944,0.4392837,0.7195451,0.35084832,0.4584734,0.3137544
0.32589236,0.5178174,0.7123616,0.4528238,0.6716564,0.32612824,0.80099773,0.8437143,0.30778375,0.3510061,0.6240387,0.7276447,0.35078308,0.26251185
0.22239083,0.3169581,0.69628394,0.7800572,0.53317475,0.2763208,0.46721047,0.7060487,0.6282059,0.3807613,0.6390867,0.4689809,0.16938725,0.37884012
0.5380819,0.52315426,0.4725342,0.41122055,0.50757134,0.47399336,0.653038,0.7841364,0.24378726,0.34468806,0.39911774,0.8936628,0.49102736,0.39639333
0.55508024,0.58146393,0.50614756,0.48851565,0.4790717,0.24729943,0.33906588,0.34930786,0.6405721,0.20568593,0.36981055,0.3804181,0.4251966,0.46012655
0.8014145,0.37300688,0.22981599,0.4521283,0.24631023,0.39819884,0.6482549,0.53146577,0.34115672,0.31801167,0.59113145,0.6319864,0.6247382,0.4934953
0.660222,0.66091627,0.16701145,0.34420127,0.30162147,0.28921118,0.5580325,0.48569104,0.22743084,0.45775375,0.44926932,0.5796609,0.7566212,0.5166749
0.50387406,0.4722909,0.34798393,0.52893126,0.25772816,0.7038691,0.2051046,0.1983013,0.46226645,0.45491457,0.24517035,0.67162526,0.64894426,0.5246078
0.47330225,0.43580785,0.5550827,0.5473709,0.6689904,0.53649926,0.3328398,0.4481437,0.577492,0.7117893,0.42039,0.16323772,0.436503,0.5531223
0.34188026,0.588276,0.34525573,0.7075012,0.33863896,0.2784097,0.3894148,0.29584837,0.7760004,0.5311563,0.30832028,0.655375,0.58944523,0.76393604
0.43420365,0.27476013,0.33174282,0.44113818,0.4941574,0.36481106,0.76815444,0.584306,0.31708655,0.5268801,0.70542556,0.46114627,0.48812127,0.23160715
0.34895813,0.69887125,0.43113256,0.528669,0.3858657,0.35932824,0.42308712,0.20842007,0.39102218,0.5524603,0.48948124,0.4714098,0.4749482,0.5901158
0.31197342,0.7199466,0.68772054,0.5928941,0.5933351,0.1873289,0.71729213,0.65428364,0.5635096,0.7104578,0.6498827,0.5980737,0.28292516,0.58515245
0.3577852,0.21318088,0.47576764,0.5765772,0.2785498,0.3014323,0.25324517,0.24960904,0.8806035,0.40206662,0.4208278,0.5533987,0.5638232,0.60164595
0.24180798,0.4996952,0.54807067,0.40631372,0.5005472,0.5433339,0.27298987,0.35081068,0.48267344,0.34868595,0.23230417,0.75616175,0.6711403,0.6114866
0.5618794,0.701968,0.48486605,0.3004245,0.65336394,0.42886645,0.43231493,0.48691392,0.3666491,0.33588535,0.2967695,0.43633708,0.6078998,0.35610452
0.6133594,0.680089,0.46408373,0.63983977,0.48380652,0.42102918,0.50401175,0.5662788,0.6870581,0.7841118,0.33845994,0.46169424,0.63376385,0.7569251
0.72486305,0.5706289,0.7018594,0.41523054,0.69446063,0.7603836,0.2247747,0.64412546,0.4606803,0.3869712,0.7057953,0.26365143,0.22228403,0.4720399
0.26224247,0.39746544,0.38447776,0.4869306,0.30078033,0.5287641,0.44630802,0.4745423,0.5619613,0.3352106,0.443238,0.6628219,0.4498118,0.3018766
0.2427048,0.5042784,0.66949356,0.542952,0.68727875,0.27055416,0.7629844,0.6329055,0.49468216,0.4810845,0.62742436,0.7320652,0.24521749,0.23607852
0.50689423,0.6221783,0.37656313,0.4359524,0.3414843,0.4437409,0.8220509,0.73278785,0.14518276,0.37130412,0.5723752,0.77448606,0.42396778,0.19752581
0.35891294,0.49634776,0.8039756,0.49260646,0.76993656,0.5020713,0.8451964,0.59581673,0.55896866,0.6946417,0.7492971,0.29570937,0.42101783,0.5027436
0.6996426,0.7362756,0.4430847,0.41034815,0.43423158,0.44889528,0.31488672,0.2992365,0.5728581,0.34365764,0.20304881,0.61512136,0.81508565,0.83951175
0.4554949,0.7007444,0.5111425,0.43808392,0.6903519,0.5194932,0.7558076,0.6856109,0.21796079,0.3705735,0.56410766,0.5992538,0.32473582,0.35711974
0.60399663,0.67828196,0.45391428,0.44494855,0.53492004,0.4493673,0.39936644,0.48885298,0.5154576,0.70376444,0.29805854,0.32266846,0.74166787,0.7055184
0.33013377,0.58847463,0.65679514,0.5991801,0.64023817,0.3283378,0.6309676,0.43576288,0.6959352,0.5496832,0.6383913,0.35038927,0.32657328,0.38642552
0.42940566,0.5667139,0.41828248,0.57402164,0.51347125,0.566361,0.47336006,0.32521886,0.6248815,0.28815347,0.1530148,0.7289394,0.59985834,0.5828891
0.5537367,0.54288006,0.41925833,0.3781982,0.4587493,0.41178992,0.21484314,0.40995356,0.6133219,0.4265678,0.24738324,0.7472074,0.54116565,0.70908284
0.5070094,0.53180754,0.10254779,0.4604686,0.25530747,0.35334343,0.28791264,0.23241584,0.56388414,0.5389649,0.19503665,0.5071124,0.8642881,0.6680181
0.7049254,0.45601422,0.3582564,0.4184702,0.42915916,0.8456968,0.44997767,0.3850559,0.32122794,0.27135634,0.40208206,0.6211066,0.57001424,0.22989792
0.5924586,0.8802588,0.43614507,0.2578319,0.69659024,0.39967245,0.47129136,0.40748373,0.43054602,0.59708047,0.29451904,0.42161688,0.69353056,0.5639169
0.5919095,0.14898811,0.49112162,0.5835238,0.29087535,0.72384953,0.27034712,0.53438157,0.6653718,0.4644012,0.3477255,0.69714636,0.6192844,0.6553034
0.54768044,0.8102434,0.2524697,0.36675772,0.46199638,0.1574053,0.565918,0.28473654,0.47859734,0.6328349,0.3103219,0.5227727,0.76415354,0.7640235
0.59409285,0.5314427,0.6943127,0.43091244,0.5956292,0.39092597,0.89300483,0.8337238,0.30516133,0.5004184,0.6544098,0.6365314,0.41073117,0.48434234
0.69432664,0.45623577,0.19869517,0.33928096,0.26931936,0.56472576,0.34832785,0.30648723,0.5261617,0.51045454,0.3068165,0.3769869,0.77751654,0.4521763
0.85975796,0.7408811,0.56178415,0.42578533,0.5316045,0.41626838,0.8535303,0.57967734,0.41464356,0.53653073,0.44616413,0.48860455,0.7619427,0.7114956
0.5563515,0.42631528,0.56949365,0.26643783,0.5179812,0.40101296,0.4543044,0.6698469,0.25310162,0.24157031,0.5337211,0.58894205,0.4014346,0.21007366
0.34744456,0.8032758,0.49014005,0.38696212,0.64457715,0.48192915,0.26960576,0.20654082,0.42086643,0.5118284,0.49438414,0.10911039,0.5980824,0.53424096
0.17423187,0.45518166,0.4741573,0.6116204,0.373225,0.2868912,0.47557917,0.53571504,0.61838377,0.632192,0.2933666,0.7358092,0.5968515,0.6986149
0.5016329,0.7171979,0.5753468,0.5670716,0.6537042,0.5926857,0.3171314,0.37199742,0.6976295,0.4754495,0.19177514,0.5068971,0.56519485,0.61907995
0.60907197,0.8511709,0.40887684,0.3650387,0.7667955,0.50663143,0.6131513,0.3128279,0.281964,0.48158857,0.38156548,0.22974113,0.52518535,0.40372655
0.54765767,0.34775758,0.5376967,0.42278925,0.34656006,0.37437046,0.16740908,0.55762666,0.41903844,0.49425116,0.7097685,0.36535698,0.37415022,0.37412184
0.5828534,0.8044294,0.40891483,0.47182673,0.552498,0.6367811,0.6190028,0.65261346,0.2360409,0.5697692,0.5958302,0.6094886,0.36863354,0.4825271
0.49071848,0.539194,0.4850612,0.44269472,0.3205422,0.15408608,0.33873072,0.38785687,0.7090052,0.25716186,0.22845955,0.57511353,0.5470276,0.59854794
